time,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,temp_lid,temp_well
14:45:01,37,22,7,4,6,3,9,25,28,12,8,19,19,9,7,12,98.9,62.36
14:45:31,36,22,7,4,6,3,8,25,28,12,8,20,19,8,7,12,98.5,59.95
14:46:02,37,22,7,4,6,3,8,26,29,12,8,19,19,8,7,12,98.5,57.85
14:46:30,37,22,6,4,6,3,8,25,29,12,8,19,20,8,7,12,98.6,60.26
14:47:01,37,22,7,4,6,3,8,26,28,12,8,19,20,8,7,11,99.4,60.96
14:47:31,254,254,254,255,254,254,254,251,254,254,254,254,254,251,251,253,99.4,61.06
