10??2??3	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??3	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??3	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??3	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??3	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??3	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??4	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??4	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??4	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??4	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??4	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??4	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??4	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??4	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??4	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??4	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??5	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??5	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??5	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??5	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??5	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??5	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??5	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	24.9	-204.8
10??2??5	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??2??5	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
10??3??0	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	24.9	-204.8
10??3??0	1		24.3	-204.8	-204.8	24.5	-204.8	25.5	25	-204.8
