time,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,temp_lid,temp_well
18:16:18,22,21,17,22,25,30,26,24,20,28,26,24,24,23,25,24,98.0,65.26
18:16:49,23,22,19,23,26,31,28,25,21,29,27,26,25,24,25,25,98.0,61.96
18:17:19,23,21,18,23,25,31,27,25,21,28,26,25,25,24,24,25,98.3,60.46
18:17:50,22,21,18,22,25,31,27,24,20,28,26,25,24,24,24,25,98.7,60.86
18:18:18,23,21,18,23,26,30,27,25,21,28,26,25,24,23,24,25,99.2,60.96
18:18:49,22,21,18,22,25,30,27,25,21,28,26,25,25,24,24,25,99.4,61.26
